Une vague d'attentats fait au moins 28 morts en Irak	"Plus d'un millier de personnes ont ainsi pÃ©ri dans des attaques en mai. La frÃ©quence et l'intensitÃ© des violences en Irak font craindre un retour au conflit confessionnel de 2006-2007.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d188467/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664936812/u/197/f/3052/c/205/s/2d188467/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664936812/u/197/f/3052/c/205/s/2d188467/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664936812/u/197/f/3052/c/205/s/2d188467/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/proche-orient/article/2013/06/10/une-vague-d-attentats-fait-au-moins-28-morts-en-irak_3427582_3218.html	http://www.lemonde.fr/tiny/3427582/	2013-06-10 20:10:42	2013-06-10 21:11:00	International	null
En Iran, la question nuclÃ©aire met le feu au dÃ©bat Ã©lectoral	"Le troisiÃ¨me et le dernier dÃ©bat tÃ©lÃ©visÃ© entre les huit candidats Ã  la prÃ©sidentielle, le 7 juin, s'est transformÃ© en une pugilat sur la gestion du dossier nuclÃ©aire.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d188468/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664936809/u/197/f/3052/c/205/s/2d188468/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664936809/u/197/f/3052/c/205/s/2d188468/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664936809/u/197/f/3052/c/205/s/2d188468/a2t.img\"" border=\""0\"" />"	http://keyhani.blog.lemonde.fr/2013/06/10/en-iran-la-question-nucleaire-met-le-feu-au-debat-electoral/	http://www.lemonde.fr/tiny/3427581/	2013-06-10 20:10:42	2013-06-10 21:01:00	International	null
Une KoweÃ¯tienne condamnÃ©e Ã  11 ans de prison pour des tweets contre l'Ã©mir	"Houda Al-Ajmi a Ã©tÃ© reconnue coupable de trois chefs d'accusation : insulte envers l'Ã©mir, appel Ã  renverser le rÃ©gime et mauvaise utilisation de son tÃ©lÃ©phone portable.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d18846c/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664936806/u/197/f/3052/c/205/s/2d18846c/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664936806/u/197/f/3052/c/205/s/2d18846c/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664936806/u/197/f/3052/c/205/s/2d18846c/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/proche-orient/article/2013/06/10/une-koweitienne-condamnee-a-11-ans-de-prison-pour-des-tweets-contre-l-emir_3427559_3218.html	http://www.lemonde.fr/tiny/3427559/	2013-06-10 20:10:42	2013-06-10 20:57:00	International	null
Surveillance d'internet : pourquoi Snowden s'est rÃ©fugiÃ© Ã  Hongkong	"La source du \""Guardian\"" s'est rÃ©fugiÃ©e Ã  Hongkong dans l'objectif de fuir d'Ã©ventuelles poursuites amÃ©ricaines. Le statut particulier de cette rÃ©gion chinoise facilite-t-il ou complique-t-il sa fuite ?<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d18846f/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664936805/u/197/f/3052/c/205/s/2d18846f/kg/342-363/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664936805/u/197/f/3052/c/205/s/2d18846f/kg/342-363/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664936805/u/197/f/3052/c/205/s/2d18846f/kg/342-363/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/technologies/video/2013/06/10/surveillance-d-internet-pourquoi-snowden-s-est-refugie-a-hongkong_3427586_651865.html	http://www.lemonde.fr/tiny/3427586/	2013-06-10 20:10:42	2013-06-10 20:56:00	International	null
Bataille d'informations autour de l'outil de surveillance &quot;Prism&quot;	"De la machine de surveillance gÃ©nÃ©ralisÃ©e des internautes au simple outil d'analyse des donnÃ©es rÃ©cupÃ©rÃ©es lÃ©galement, la vraie nature de \""Prism\"" est floue.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d19fadb/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665935930/u/197/f/3052/c/205/s/2d19fadb/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665935930/u/197/f/3052/c/205/s/2d19fadb/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665935930/u/197/f/3052/c/205/s/2d19fadb/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/technologies/article/2013/06/10/bataille-d-informations-autour-de-l-outil-de-surveillance-prism_3427534_651865.html	http://www.lemonde.fr/tiny/3427534/	2013-06-10 21:10:42	2013-06-10 22:56:00	International	null
Glenn Greenwald, le blogueur-journaliste qui rÃ©vÃ¨le les secrets de la NSA	"Portrait de Glenn Greenwald, le blogueur-journaliste militant qui publie les rÃ©vÃ©lations sur le vaste programme de surveillance des autoritÃ©s amÃ©ricaines.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d19e786/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664939234/u/197/f/3052/c/205/s/2d19e786/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664939234/u/197/f/3052/c/205/s/2d19e786/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664939234/u/197/f/3052/c/205/s/2d19e786/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/actualite-medias/article/2013/06/10/glenn-greenwald-le-blogueur-journaliste-qui-revele-les-secrets-de-la-nsa_3427173_3236.html	http://www.lemonde.fr/tiny/3427173/	2013-06-10 21:10:43	2013-06-10 22:46:00	International	null
La vie politique de Nelson Mandela	"<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d19e788/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664939233/u/197/f/3052/c/205/s/2d19e788/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664939233/u/197/f/3052/c/205/s/2d19e788/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664939233/u/197/f/3052/c/205/s/2d19e788/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/international/portfolio/2013/06/10/la-vie-politique-de-nelson-mandela_3150467_3210.html	http://www.lemonde.fr/tiny/3150467/	2013-06-10 21:10:43	2013-06-10 22:42:00	International	null
Erdogan rencontrera mercredi les reprÃ©sentants des manifestants	"Le but de cette rÃ©union est d'obtenir la fin des manifestations qui ont donnÃ© naissance Ã  un vaste mouvement de contestation, prÃ©cise le vice-ministre turc.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d19e78c/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664939232/u/197/f/3052/c/205/s/2d19e78c/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664939232/u/197/f/3052/c/205/s/2d19e78c/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664939232/u/197/f/3052/c/205/s/2d19e78c/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/europe/article/2013/06/10/erdogan-rencontrera-mercredi-les-representants-des-manifestants_3427628_3214.html	http://www.lemonde.fr/tiny/3427628/	2013-06-10 21:10:44	2013-06-10 22:30:00	International	null
Pour NÃ©tanyahou, les conditions palestiniennes pour la reprise des pourparlers sont &quot;un obstacle insurmontable&quot;	"Pour renouer le dialogue, la direction palestinienne exige notamment un gel total de la colonisation israÃ©lienne et le retour aux frontiÃ¨res de 1967.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d196649/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665934815/u/197/f/3052/c/205/s/2d196649/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665934815/u/197/f/3052/c/205/s/2d196649/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665934815/u/197/f/3052/c/205/s/2d196649/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/proche-orient/article/2013/06/10/pour-netanyahou-les-conditions-palestiniennes-pour-la-reprise-des-pourparlers-sont-un-obstacle-insurmontable_3427624_3218.html	http://www.lemonde.fr/tiny/3427624/	2013-06-10 21:11:16	2013-06-10 22:02:00	International	null
La terre battue, par la pluie : les images du 10 juin	"Notre sÃ©lection de photographies d'actualitÃ© des derniÃ¨res 24 heures et le rattrapage du week-end Ã  travers le monde.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1a2050/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665032869/u/197/f/3052/c/205/s/2d1a2050/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665032869/u/197/f/3052/c/205/s/2d1a2050/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665032869/u/197/f/3052/c/205/s/2d1a2050/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/international/portfolio/2013/06/10/la-terre-battue-par-la-pluie-les-images-du-10-juin_3426947_3210.html	http://www.lemonde.fr/tiny/3426947/	2013-06-10 22:10:41	2013-06-10 23:12:00	International	null
Le dÃ©fi d'Edward Snowden Ã  Barack Obama	"De mÃ©moire d'analyste du renseignement, personne n'avait jamais revendiquÃ© une fuite de cette maniÃ¨re, et jamais dans un geste aussi radical que de passer Ã  l'Ã©tranger. C'est cette \""trahison\"" qui donne Ã  l'affaire une nouvelle dimension.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1a83d5/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664941337/u/197/f/3052/c/205/s/2d1a83d5/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664941337/u/197/f/3052/c/205/s/2d1a83d5/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664941337/u/197/f/3052/c/205/s/2d1a83d5/a2t.img\"" border=\""0\"" />"	http://clesnes.blog.lemonde.fr/2013/06/10/le-defi-dedward-snowden-a-barack-obama/	http://www.lemonde.fr/tiny/3427639/	2013-06-10 23:10:40	2013-06-11 00:05:00	International	null
Siemens veut supprimer 1 000 postes de plus dans l'Ã©nergie en Allemagne	"Le conglomÃ©rat industriel allemand, qui mÃ¨ne actuellement un vaste programme d'Ã©conomies, prÃ©voit de supprimer 1 000 postes supplÃ©mentaires en Allemagne au cours des prochaines annÃ©es.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1a83d9/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664941336/u/197/f/3052/c/205/s/2d1a83d9/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664941336/u/197/f/3052/c/205/s/2d1a83d9/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664941336/u/197/f/3052/c/205/s/2d1a83d9/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/economie/article/2013/06/10/siemens-veut-supprimer-1-000-postes-de-plus-dans-l-energie-en-allemagne_3427634_3234.html	http://www.lemonde.fr/tiny/3427634/	2013-06-10 23:10:40	2013-06-10 23:41:00	International	null
Turquie : Erdogan va rencontrer les manifestants	"Alors que la crise politique dure depuis onze jours, le premier ministre turc a acceptÃ© de recevoir, mercredi, des reprÃ©sentants des manifestants.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1b0554/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665036698/u/197/f/3052/c/205/s/2d1b0554/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665036698/u/197/f/3052/c/205/s/2d1b0554/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665036698/u/197/f/3052/c/205/s/2d1b0554/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/europe/article/2013/06/10/turquie-erdogan-va-rencontrer-les-manifestants_3427647_3214.html	http://www.lemonde.fr/tiny/3427647/	2013-06-11 01:10:41	2013-06-11 01:42:00	International	null
&quot;Nombreuses failles de sÃ©curitÃ©&quot; sur la base de l'Ile-Longue	"Ultrasensible, la base des sous-marins nuclÃ©aires de l'Ile-Longue, dans le FinistÃ¨re, prÃ©sente de nombreuses faiblesses, selon une enquÃªte publiÃ©e par \""Le TÃ©lÃ©gramme\"".<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1b995f/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665037928/u/197/f/3052/c/205/s/2d1b995f/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665037928/u/197/f/3052/c/205/s/2d1b995f/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665037928/u/197/f/3052/c/205/s/2d1b995f/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/international/article/2013/06/11/nombreuses-failles-de-securite-sur-la-base-de-l-ile-longue_3427651_3210.html	http://www.lemonde.fr/tiny/3427651/	2013-06-11 02:10:39	2013-06-11 02:38:00	International	null
Le service d'autopartage de BollorÃ© s'installe aux Etats-Unis	"Le groupe BollorÃ© a dÃ©crochÃ© un contrat de 35 millions de dollars pour installer en 2014 son service d'autopartage de vÃ©hicules Ã©lectriques dans la ville amÃ©ricaine d'Indianapolis.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1b9960/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665037927/u/197/f/3052/c/205/s/2d1b9960/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665037927/u/197/f/3052/c/205/s/2d1b9960/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665037927/u/197/f/3052/c/205/s/2d1b9960/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/economie/article/2013/06/11/le-service-d-autopartage-de-bollore-s-installe-aux-etats-unis_3427650_3234.html	http://www.lemonde.fr/tiny/3427650/	2013-06-11 02:10:39	2013-06-11 02:17:00	International	null
Mali : nouveau projet d'accord sur le sort de Kidal	"L'enjeu des nÃ©gociations est de permettre la tenue Ã  Kidal de la prÃ©sidentielle prÃ©vue le 28 juillet dans tout le Mali, Ã©lection destinÃ©e Ã  aider le pays Ã  sortir de l'orniÃ¨re.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1ba570/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665039195/u/197/f/3052/c/205/s/2d1ba570/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665039195/u/197/f/3052/c/205/s/2d1ba570/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665039195/u/197/f/3052/c/205/s/2d1ba570/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/afrique/article/2013/06/11/mali-nouveau-projet-d-accord-sur-le-sort-de-kidal_3427655_3212.html	http://www.lemonde.fr/tiny/3427655/	2013-06-11 03:10:40	2013-06-11 04:18:00	International	null
Nouvelle inculpation Ã  Guantanamo	"Abd al Hadi al Iraqi est un Irakien accusÃ© d'avoir servi d'intermÃ©diaire entre Al-QaÃ¯da et les talibans dans une sÃ©rie d'attaques en Afghanistan.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1ba572/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665039194/u/197/f/3052/c/205/s/2d1ba572/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665039194/u/197/f/3052/c/205/s/2d1ba572/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665039194/u/197/f/3052/c/205/s/2d1ba572/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/ameriques/article/2013/06/11/nouvelle-inculpation-a-guantanamo_3427654_3222.html	http://www.lemonde.fr/tiny/3427654/	2013-06-11 03:10:41	2013-06-11 03:35:00	International	null
Une majoritÃ© d'AmÃ©ricains juge la surveillance tÃ©lÃ©phonique &quot;acceptable&quot;	"Au total, 56 % des personnes interrogÃ©es approuvent la surveillance des communications tÃ©lÃ©phoniques de millions d'AmÃ©ricains, contre 41 % qui jugent cette pratique \""inacceptable\"".<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1be046/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665943837/u/197/f/3052/c/205/s/2d1be046/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665943837/u/197/f/3052/c/205/s/2d1be046/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665943837/u/197/f/3052/c/205/s/2d1be046/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/ameriques/article/2013/06/11/une-majorite-d-americains-juge-la-surveillance-telephonique-acceptable_3427656_3222.html	http://www.lemonde.fr/tiny/3427656/	2013-06-11 04:10:41	2013-06-11 04:54:00	International	null
Japon : un policier saluÃ© pour avoir domptÃ© les fans de foot	"La police de Tokyo envisage d'honorer un agent de la circulation pour la faÃ§on dont il a utilisÃ© son sens de l'humour afin de canaliser une foule de fans de football la semaine derniÃ¨re, aprÃ¨s la qualification du Japon pour la Coupe du Monde l'annÃ©e prochaine au BrÃ©sil.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1c7178/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664866772/u/197/f/3052/c/205/s/2d1c7178/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664866772/u/197/f/3052/c/205/s/2d1c7178/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664866772/u/197/f/3052/c/205/s/2d1c7178/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/japon/article/2013/06/11/japon-un-policier-salue-pour-avoir-dompte-les-fans-de-foot_3427658_1492975.html	http://www.lemonde.fr/tiny/3427658/	2013-06-11 05:10:42	2013-06-11 05:54:00	International	null
Etats-Unis : un avion de ligne dÃ©routÃ© aprÃ¨s une alerte Ã  la bombe	"Un avion de la compagnie Southwest Airlines avec 143 passagers Ã  bord a Ã©tÃ© dÃ©routÃ© lundi vers l'aÃ©roport de Phoenix, en Arizona, Ã  la suite d'une fausse alerte Ã  la bombe, selon les autoritÃ©s.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1d2335/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664950813/u/197/f/3052/c/205/s/2d1d2335/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664950813/u/197/f/3052/c/205/s/2d1d2335/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664950813/u/197/f/3052/c/205/s/2d1d2335/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/ameriques/article/2013/06/11/etats-unis-un-avion-de-ligne-deroute-apres-une-alerte-a-la-bombe_3427664_3222.html	http://www.lemonde.fr/tiny/3427664/	2013-06-11 07:10:40	2013-06-11 08:17:00	International	null
Assange s'inquiÃ¨te de la situation de Snowden	"Le cofondateur de WikiLeaks a qualifiÃ© de \""hÃ©ros\"" l'AmÃ©ricain Ã  l'origine des fuites sur le programme secret amÃ©ricain de surveillance Ã©lectronique, et indiquÃ© qu'il avait Ã©tÃ© en contact indirect avec son entourage.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1d2336/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664950812/u/197/f/3052/c/205/s/2d1d2336/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664950812/u/197/f/3052/c/205/s/2d1d2336/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664950812/u/197/f/3052/c/205/s/2d1d2336/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/ameriques/article/2013/06/11/assange-s-inquiete-de-la-situation-de-snowden_3427661_3222.html	http://www.lemonde.fr/tiny/3427661/	2013-06-11 07:10:41	2013-06-11 07:21:00	International	null
Turquie : la police antiÃ©meute reprend la place Taksim	"Des centaines de policiers antiÃ©meute ont investi mardi la place Taksim Ã  Istanbul, faisant un usage massif de grenades lacrymogÃ¨nes.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1dbd52/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165664871043/u/197/f/3052/c/205/s/2d1dbd52/a2.htm\""><img src=\""http://da.feedsportal.com/r/165664871043/u/197/f/3052/c/205/s/2d1dbd52/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165664871043/u/197/f/3052/c/205/s/2d1dbd52/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/europe/article/2013/06/11/turquie-la-police-antiemeute-reprend-la-place-taksim_3427674_3214.html	http://www.lemonde.fr/tiny/3427674/	2013-06-11 08:10:43	2013-06-11 09:32:00	International	null
PrÃ©sidentielle iranienne : Aref se dÃ©siste	"DÃ©sormais, restent en lice quatre conservateurs et deux modÃ©rÃ©s pour l'Ã©lection prÃ©sidentielle qui se dÃ©roulera le 14 juin.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1d3949/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665044862/u/197/f/3052/c/205/s/2d1d3949/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665044862/u/197/f/3052/c/205/s/2d1d3949/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665044862/u/197/f/3052/c/205/s/2d1d3949/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/proche-orient/article/2013/06/11/presidentielle-iranienne-aref-se-desiste_3427668_3218.html	http://www.lemonde.fr/tiny/3427668/	2013-06-11 08:10:43	2013-06-11 08:47:00	International	null
Hillary Clinton Ã  l'heure de Twitter	"Hillary Clinton a Ã©crit son premier message sur Twitter lundi, et s'y dÃ©crit dans une mini-biographie, en plus d'une mÃ¨re, avocate et femme politique, comme une \""icÃ´ne capillaire, aficionado des tailleurs-pantalons\"".<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1e3004/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665950625/u/197/f/3052/c/205/s/2d1e3004/kg/342-363/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665950625/u/197/f/3052/c/205/s/2d1e3004/kg/342-363/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665950625/u/197/f/3052/c/205/s/2d1e3004/kg/342-363/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/ameriques/article/2013/06/11/hillary-clinton-a-l-heure-de-twitter_3427691_3222.html	http://www.lemonde.fr/tiny/3427691/	2013-06-11 09:10:42	2013-06-11 10:36:00	International	null
Japon : des Boeing 787 rencontrent Ã  nouveau des problÃ¨mes	"Un vol que devait effectuer un Boeing 787 Dreamliner de Tokyo vers Singapour a dÃ» Ãªtre interrompu en raison d'un problÃ¨me avec son systÃ¨me antigivre, et un autre a Ã©tÃ© annulÃ© lundi pour un problÃ¨me de capteur.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1e3005/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665950624/u/197/f/3052/c/205/s/2d1e3005/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665950624/u/197/f/3052/c/205/s/2d1e3005/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665950624/u/197/f/3052/c/205/s/2d1e3005/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/japon/article/2013/06/11/japon-des-boeing-787-rencontrent-a-nouveau-des-problemes_3427686_1492975.html	http://www.lemonde.fr/tiny/3427686/	2013-06-11 09:10:42	2013-06-11 10:32:00	International	null
Soudan : Amnesty dÃ©nonce les violences de l'armÃ©e au Nil-Bleu	"L'armÃ©e soudanaise a brÃ»lÃ© et tuÃ© des civils, adoptant une stratÃ©gie de la terre brÃ»lÃ©e pour lutter contre la rÃ©bellion au Nil-Bleu, dans le district natal d'un chef rebelle, a dÃ©plorÃ© mardi Amnesty International.<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1e3009/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665950623/u/197/f/3052/c/205/s/2d1e3009/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665950623/u/197/f/3052/c/205/s/2d1e3009/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665950623/u/197/f/3052/c/205/s/2d1e3009/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/afrique/article/2013/06/11/soudan-amnesty-denonce-les-violences-de-l-armee-au-nil-bleu_3427679_3212.html	http://www.lemonde.fr/tiny/3427679/	2013-06-11 09:10:42	2013-06-11 10:28:00	International	null
Soudan	"<img width=\""1\"" height=\""1\"" src=\""http://rss.lemonde.fr/c/205/f/3052/s/2d1d9edc/mf.gif\"" border=\""0\"" /><br/><br/><a href=\""http://da.feedsportal.com/r/165665949676/u/197/f/3052/c/205/s/2d1d9edc/a2.htm\""><img src=\""http://da.feedsportal.com/r/165665949676/u/197/f/3052/c/205/s/2d1d9edc/a2.img\"" border=\""0\"" /></a><img width=\""1\"" height=\""1\"" src=\""http://pi.feedsportal.com/r/165665949676/u/197/f/3052/c/205/s/2d1d9edc/a2t.img\"" border=\""0\"" />"	http://www.lemonde.fr/afrique/infographe/2013/06/11/soudan_3427683_3212.html	http://www.lemonde.fr/tiny/3427683/	2013-06-11 09:10:42	2013-06-11 10:01:00	International	null
